comment,date,score,user,title
연기대상에서 아이유 신인상 받았네요 ^^ 진심으로 축하합니다 ♡,2013-12-31,10.0,형광1,65653
0,2013-12-31,0.0,leejisun,65653
"보통아 다가오는 2014년 새해에도 복많이받구 새해에도 힘차게 달려주렴 ^^ 근대 보통이 너무 보구싶어 죽겟구만 ㅜㅜ 다가오는 2014년 새해첫날 예쁜남자 13회 기대만빵중 오늘 그리고 아장커플, 독보커플 예쁜남자로 대상받읍시다. ^^ 예쁜남자 시청자 여러분 다가오는 2014년 새해 복많이 받으십쇼 ^^",2013-12-31,10.0,삼촌은겨울좋아,65653
화이팅!!!!!!!!!!!!!!!!,2014-01-05,10.0,오리정,65653
화이팅!!,2014-01-05,10.0,박성현,65653
김보통 화이팅 !!!!!!!!,2014-01-05,10.0,형광1,65653
이제 끝나네 수고했다,2014-01-05,10.0,만만세,65653
마무리 잘하길^^,2014-01-05,10.0,달달무슨달,65653
보통아~,2014-01-05,10.0,dkdldbqnghkf,65653
ㅋㅋㅋ 잼난 것을 어떡하냐고...,2014-01-05,10.0,정암,65653
인간들아 좀 솔직해 지자! 여기서 이런다고 시청률이 나온다니? 본 드라마가 형편이 없는데...ㅉㅉㅉ팬들도 가만보면 꼭두각시야! 멍청하게 생각없이 팬 노릇만하니...,2014-01-05,0.0,비싼라면박스,65653
예남 화이팅~~~,2014-01-05,10.0,마루지기,65653
예남 화이팅~~,2014-01-05,10.0,study,65653
예남  보통이 넘 이뻐요 최고 !!!!!!,2014-01-04,10.0,marun5,65653
밤생촬영 고생하는 우리 보통이와 배우님들 스텝들 모두모두 힘내시고 화이팅!!,2014-01-04,10.0,구리굿0l,65653
오늘 장근석이란 배우의 연기는 정말..절제된 가운데 이만큼 오롯이 감정을 전할 수 있다는게 참..아직 20대라 미래가 정말 기대된다는..,2014-01-03,10.0,바리엄마,65653
예남 회이팅~,2014-01-03,10.0,study,65653
진심 주연들 중에 아이유가 제일 연기 잘한다 장근석은 허세 한채영은 연기력 안습 이장우는 뭐 평타치고 내용도 진짜 진부함. 장근석 연기는 와닿지가 않아. 몰입이 안돼. 그저 어떻게든 멋있게 나오려고ㅉㅉ 일본에서 좋아해주면 뭐해. 한국사람인데 우리나라 사람들이 알아줘야지.,2014-01-03,4.0,아이어,65653
감격시대 방송 시작하면 별그대랑 미코의 2파전에 지각변동이 일어나겠군.,2014-01-03,0.0,liveman,65653
예남 화이팅^^,2014-01-03,10.0,마루지기,65653
"예쁜남자...점점 더 재밌다,,, 사랑스런 보통이 화이팅!!",2014-01-02,10.0,marun5,65653
"아 오늘 넘 재밌고 재밌다,,, 보통이 넘 상큼하고 이쁘다",2014-01-02,10.0,wjddml1,65653
